county,state,max_cases,avg_growth_rate,max_growth_rate,total_population,num_deaths,percent_smokers,percent_vaccinated,income_ratio,population_density_per_sqmi,percent_fair_or_poor_health,percent_unemployed_CHR,violent_crime_rate,chlamydia_rate,teen_birth_rate,total_cases,deaths_per_100k,cases_per_100k
Stillwater,Montana,458,0.02336737961196933,0.5,9342,104,13.448808168,36,3.821838699,5.199698541147008,11.512124179,3.4063260341,210.99272075,191.1,1614.530777,4902.590451723399,1113.2519803040034,4902.590451723399
Stoddard,Missouri,1712,0.026586008803775145,0.5,29788,546,21.073521406,32,4.3823081111,36.184837477109205,22.622004479,4.4385026738,132.67945316,313.3,4116.9347864,5747.280784208406,1832.952866926279,5747.280784208406
Stokes,North Carolina,1263,0.024357919126557208,0.4,46453,858,15.906936116,48,4.4087884883,103.45713174134757,14.949750544,3.6407878426,216.91739872,220.9,2124.1149521,2718.8771446408196,1847.0281790196543,2718.8771446408196
Stone,Arkansas,1265,-0.5458201835660538,0.8,20521.064,391.00266666666664,18.861925315354668,41.128,4.404693958008,42.58919209880736,20.599014728274668,4.877388222598933,295.92541910189334,304.9256,3688.618927324267,6164.39771349088,1905.372288038606,6164.39771349088
Story,Iowa,7076,0.03128076672374369,0.5,94834,583,14.928842096,66,5.6928280064,165.59681367151904,12.527634337,1.5859824088,142.44853199,492.3,376.90133262,7461.458970411456,614.758419975958,7461.458970411456
Strafford,New Hampshire,1781,0.025597257706040075,0.6666666666666666,125913,1498,17.177487002,50,4.2938369514,342.65361127341475,14.280954236,2.2862131525,235.77068532,444,853.99732483,1414.4687204657184,1189.710355562968,1414.4687204657184
Stutsman,North Dakota,2681,0.029453369677583868,0.6666666666666666,21108,264,16.799970979,57,3.9653656069,9.500706740987468,12.999608696,2.5056947608,284.65494558,289.3,1718.2859567,12701.345461436422,1250.7106310403638,12701.345461436422
Sublette,Wyoming,489,0.022064891361089876,0.5,10032,97,13.91299376,42,3.5900365992,2.0530117630005615,12.23739559,4.1979362101,66.030069078,153.1,1606.8559186000002,4874.401913875598,966.9059011164275,4874.401913875598
Suffolk,Massachusetts,64929,-0.39006771295971715,0.95,1110256.572413793,10439.68275862069,13.607857798275862,49.40689655172414,6.212409101993104,7769.541858245805,15.345799304813792,3.402603054665517,457.25959586910346,327.9193103448276,1139.9176243986208,5848.107690895158,940.2946145974099,5848.107690895158
Suffolk city,Virginia,2836,0.02675721366347316,0.6666666666666666,87061,1075,16.438070724,47,4.5225973657,218.1141986417153,16.601173219,3.22397419,276.48870813,741.4,1950.6537326,3257.4861304143074,1234.766428136594,3257.4861304143074
Sullivan,Tennessee,7128,-47.74500805736744,0.9953537486800422,54146.998673740054,914.9277188328913,18.810834481344827,43.706896551724135,4.396529634891843,106.87896948458607,17.915315787045092,3.787263456921817,226.19966170255637,331.50948275862066,2966.51808937679,13164.164542063349,1689.710863469536,13164.164542063349
Summers,West Virginia,290,0.018437708825572087,0.5,13325,297,23.907823686,26,4.099994149,36.95423060728062,24.72723527,6.1457837065,180.55687542,53.9,3918.1541141,2176.360225140713,2228.893058161351,2176.360225140713
Summit,Colorado,17017,-1.2115781298124984,0.9236168455821635,202998.95994993742,2753.070087609512,13.594458401409762,53.668335419274094,4.3775147485150185,459.5880829413316,13.00834355894368,3.3080524664988737,214.28399477759697,406.08385481852315,1500.9537045890863,8382.80156912954,1356.199109733597,8382.80156912954
Sumner,Tennessee,10700,-35.7355372332653,0.996268656716418,99304.68604651163,1392.062015503876,17.339351394368215,48.554263565891475,4.457223930023643,175.5227927314917,17.69658174120155,3.1516836639872094,225.40932672015504,347.6341085271318,2762.25120085,10774.919518891998,1401.8089890056867,10774.919518891998
Sumter,Florida,4332,-1.079040285833036,0.9803921568627451,67012.68217054264,1152.406976744186,18.323974320224806,40.88565891472868,5.234850615898256,113.22571473297234,23.675111948695736,5.227619392652907,491.2846516861628,685.5893410852713,3515.982425199806,6464.448011460517,1719.684900555674,6464.448011460517
Surry,North Carolina,2969,-7.167151655162459,0.9703832752613241,40012.09163346614,726.300796812749,17.242599647830676,49.00796812749004,4.672826807820119,80.67586443757745,18.716927793476096,3.5078344952800795,199.08667287994024,543.0071713147411,2214.977295316534,7420.256924326162,1815.2032727158673,7420.256924326162
Susquehanna,Pennsylvania,654,0.02276737414100903,0.5,41832,629,18.23789019,40,4.3373726128,50.79725963137551,16.062968403,4.0228482156,126.07931535,102.5,2090.4168241,1563.396442914515,1503.633581946835,1563.396442914515
Sussex,Delaware,10899,-4.404711037722978,0.9914529914529915,124646.15284974093,1823.8173575129533,16.33887320133808,50.1139896373057,4.277664550646891,178.86092451694668,17.23748054842228,4.186184004404663,189.7105222803886,405.39443005181346,2365.277575181036,8743.952180488539,1463.195867514289,8743.952180488539
Sutter,California,3915,0.026921045045430293,0.6666666666666666,95406,1148,11.952152448,49,4.4669668473,158.37177186195856,16.616730033,7.4587153946,351.79749787,372.5,2131.1402927,4103.515502169675,1203.2786197933044,4103.515502169675
Suwannee,Florida,3366,0.02822652387241102,0.5,43653,841,22.567956415,31,4.6903739335,63.39830169835448,24.346214834,3.7077545663,513.58459472,475.2,3982.408991,7710.810253590818,1926.5571667468444,7710.810253590818
Swain,North Carolina,423,0.020703036603813767,0.38095238095238093,14234,320,21.858117803,42,4.3907451849,26.958611389339595,21.405758274,4.3258101852,195.11835953,615.6,5801.3765978,2971.757763102431,2248.138260503021,2971.757763102431
Sweetwater,Wyoming,2077,0.027280321974745777,0.5,44812,532,18.073421592,41,3.9759228489,4.297803260252254,14.813082253,4.2364066194,300.49414593,227.4,3129.3325411,4634.91921806659,1187.1820048201375,4634.91921806659
Swift,Minnesota,656,0.024319081101684743,0.5,9483,127,15.211126052,32,4.8131332441,12.779664966551094,12.894430143,3.6529680365,85.292392985,276.4,1692.0473773,6917.642096383001,1339.238637561953,6917.642096383001
Swisher,Texas,298,0.02068143950951299,0.5,7639,107,16.792980833,23,4.6497004212,8.581610967575893,25.073724278,4.2846497765,518.74712719,53.2,5927.2300469,3901.034166775756,1400.7068988087447,3901.034166775756
Talbot,Maryland,848,-0.4832331271842012,0.75,22446.696498054476,275.86770428015564,15.314070678867704,47.13618677042802,4.654627703808171,79.96449431201795,16.896081677284048,4.377912321814786,168.5894707544358,356.36770428015564,2217.4985188116734,3777.8387571351477,1228.9902182446576,3777.8387571351477
Talladega,Alabama,3861,0.02902196333775666,0.5,81057,1705,23.159862261,34,5.0086977531,110.01566771979417,23.197124311,4.2798330379,468.57277443,729.4,3351.9865697,4763.314704467227,2103.458060377265,4763.314704467227
Tallapoosa,Alabama,1926,0.025894318563415758,0.5,40958,807,18.180067185,43,5.5557963164,57.16237270302968,22.847306752,4.1863605672,638.9143409,521.1,4306.2200957000005,4702.378045803018,1970.3110503442551,4702.378045803018
Tama,Iowa,1580,0.022356632701431747,0.375,17423,235,17.300533216,48,4.1112780123,24.16467388469854,14.680910158,2.955095173,322.15688728,257.9,2479.338843,9068.47270848878,1348.791826895483,9068.47270848878
Taney,Missouri,3042,0.027827622128712287,0.6,53853,874,20.776528292,39,4.1003912685,85.15118507462354,20.020891918,5.1997912629,347.3272299,321.6,3288.1383454,5648.710378251908,1622.9365123577145,5648.710378251908
Tangipahoa,Louisiana,7052,0.02907645465653879,0.6666666666666666,127115,2222,22.024756151,39,5.5722410525,160.63839297099102,22.139360651,5.4808382242,870.3028654,821.2,3993.2056824999995,5547.732368327892,1748.023443338709,5547.732368327892
Taos,New Mexico,893,0.022954505895564935,0.625,32961,495,16.331722041,41,5.6140176287,14.966137940360092,21.717593602,6.5065065065,416.67300293,280.5,3093.5124624,2709.262461697157,1501.7748247929371,2709.262461697157
Tarrant,Texas,107178,0.037384161633941905,0.6842105263157895,1947529,20192,14.048999673,49,4.3382575237,2254.998805403446,19.945542049,3.4923165085,402.71780245,419.8,2853.5841066,5503.281337530789,1036.800992437083,5503.281337530789
Tattnall,Georgia,1176,0.024984751929728273,0.5,25260,409,20.43579877,37,5.1734272946,52.677600254802385,21.97331949,4.1993396616,105.20999916,394.7,4529.4635004,4655.581947743468,1619.1607284243864,4655.581947743468
Taylor,Georgia,8733,-9.759396388726792,0.9790575916230366,37071.81736733287,557.6113025499656,19.43739394728532,37.59545141281875,4.407152197885596,54.60338511746684,19.790919376712612,3.854473489109235,305.59055063332875,409.9081323225362,3394.8504349713303,23556.978373807455,1504.1380276148109,23556.978373807455
Tazewell,Illinois,7543,-2.416613859779769,0.9217391304347826,89656.86534653466,1324.7603960396038,17.365464108326734,44.54455445544554,4.126350134732079,146.8205200217952,15.081731139463367,4.635094566571683,224.70305466904952,197.51247524752475,3280.4481733609896,8413.187290059039,1477.589463918066,8413.187290059039
Tehama,California,1832,0.02792005487670064,0.5,63015,1016,14.258973789,39,4.6366843034,21.363107438382965,18.045139355,5.658315773,540.13753282,358.2,3147.9763009,2907.2443069110527,1612.314528286916,2907.2443069110527
Telfair,Georgia,664,0.021361810134595094,0.5,16405,245,20.969506421,36,4.5577789557,37.51401679640265,24.822790236,6.7885714286,191.80642306,525.4,4357.5418994,4047.546479731789,1493.4471197805547,4047.546479731789
Teller,Colorado,694,0.019486961749206423,0.4,23472,309,12.294382438,39,4.0769152817,42.136815319216595,10.475556645,3.7072168208,242.00111363,162.3,1370.7865169,2956.714383094751,1316.4621676891616,2956.714383094751
Tensas,Louisiana,221,0.019156986330392225,0.5,4793,102,28.477318746,26,5.5229832572,7.951436249754753,34.955353717,7.7397260274,151.09000648,606.7,4952.5816649,4610.890882537034,2128.1034842478616,4610.890882537034
Terrebonne,Louisiana,4743,0.02816306296334928,0.5,113099,1737,22.291235625,44,5.5182312279,91.81873407381651,20.855001969,5.003015162,404.04040404,783.3,3824.4083677,4193.6710315741075,1535.822597900954,4193.6710315741075
Terrell,Georgia,419,0.017671025023602085,0.5,9132,167,21.255897677,37,5.477071601,27.22396499005629,25.81893881,6.5613939559,377.7987666,1122.7,5358.1500282,4588.26106000876,1828.7341217696014,4588.26106000876
Terry,Texas,992,0.01819663202325016,0.6666666666666666,12724,195,15.778872927,41,3.92871127,14.315304443164251,24.199254143,4.1124713083,254.18426404,519.1,7482.9931973,7796.290474693493,1532.5369380697894,7796.290474693493
Teton,Idaho,583,-1.1143105199734125,0.8793103448275862,8821.549763033176,68.54502369668246,13.998187936592418,33.84834123222749,3.7113270968535543,15.633453281398662,12.723588190952606,2.6616936181526065,135.68931673817536,124.00568720379147,1534.7954463654028,6608.816088563819,777.0179337866609,6608.816088563819
Texas,Oklahoma,2511,-62.814668872216636,0.9989764585465711,23304.646258503402,333.79591836734693,19.465477897174605,35.84580498866213,4.285817910795238,15.396097327821918,22.963247123834467,3.3311871305086167,167.35442778052155,269.5040816326531,4426.533847537642,10774.675453757578,1432.3148897638875,10774.675453757578
Thayer,Nebraska,284,0.024511583147991685,0.75,5163,79,13.466771515,19,3.7343686479,8.99780231937305,12.977927282,2.2330774599,116.12154055,79.3,2230.8438409,5500.6779004454775,1530.1181483633547,5500.6779004454775
Thomas,Georgia,2018,-6.2514477477131445,0.9746192893401016,30361.11401425178,488.79097387173397,17.04300460640855,38.5083135391924,4.8252173021826605,52.92480474970329,18.301659398648457,3.881194229423278,252.4889360533254,531.6175771971497,3510.207837234917,6646.659931690032,1609.9243711620434,6646.659931690032
Thurston,Washington,3390,-2.063877164321219,0.9900990099009901,148485.18255578092,1695.4361054766734,19.28817963126369,36.18661257606491,4.315879567577688,209.20129879098963,18.761902689448277,4.433734954213793,157.4711910186937,824.6022312373225,3768.1373209448275,2283.056087920753,1141.8217469879562,2283.056087920753
Tift,Georgia,2721,0.027108195212061377,0.5,40691,649,18.826405131,50,5.1746836954,155.97843710096936,21.969560188,4.0130320112,564.85355649,751.3,4118.3702143,6686.982379395935,1594.9472856405594,6686.982379395935
Tillamook,Oregon,152,0.01788253709061876,0.5,25552,427,14.872262936,24,4.3125356667,23.17917816195899,14.139095322,4.4277641899,97.414616089,161.1,2521.631644,594.8653725735754,1671.102066374452,594.8653725735754
Tillman,Oklahoma,375,0.016542006197535736,0.8571428571428571,7611,141,18.504543134,50,4.3734959893,8.736891145700366,23.967321435,3.7359098229,246.0106383,565,4119.4029851000005,4927.079227433977,1852.5817895151754,4927.079227433977
Tioga,New York,1208,-1.293716769210843,0.873015873015873,45942.94594594595,562.5675675675676,16.851080715297297,47.054054054054056,4.378939844835135,67.19602015117506,14.303329253486487,4.766400750956756,117.46288254324324,145.28108108108108,2191.409912843243,2629.348151555778,1224.4917168120978,2629.348151555778
Tippecanoe,Indiana,10413,0.03258821780455367,0.5,183397,1701,19.117014051,54,4.8692017389,366.9386353252815,19.426508319,3.1537571781,243.33161999,619.7,1633.1323051,5677.846420606662,927.4960877222637,5677.846420606662
Tipton,Tennessee,3899,-4.196720844991086,0.9527220630372493,38591.517374517374,600.4787644787644,20.008831372247105,49.98455598455598,4.153562729581081,96.93240772980359,17.9090458262278,3.5124494188806947,401.38811528204633,320.34633204633207,2458.18414447027,10103.256532158477,1555.986406679284,10103.256532158477
Tishomingo,Mississippi,1164,0.02588500057280467,0.5,19503,429,18.40760414,48,4.4077837305,45.964833570951086,21.759511276,4.6448410353,25.648917616,255.9,3408.5335948999996,5968.312567297339,2199.661590524535,5968.312567297339
Titus,Texas,1828,0.02693155802911867,0.5,32592,394,16.197378193,41,4.1902377972,80.26456492438652,22.79427087,5.0359156561,353.02747807,373.8,4803.8430745,5608.738340697104,1208.885616102111,5608.738340697104
Todd,Kentucky,1917,-2.8844007851258495,0.9480122324159022,18338.04801670146,235.88517745302713,18.433778876561586,26.599164926931106,4.61033433083215,29.55760484601997,17.318646691922755,3.928138460436743,94.43580493885595,321.28246346555323,2983.192599074321,10453.675321681367,1286.3156276949087,10453.675321681367
Tom Green,Texas,9745,0.03265344895078668,0.5,116264,1482,14.144435869,48,4.332508638,76.38946233491276,19.214423845,3.1623573937,317.54230722,688,3500.0345853,8381.786279501823,1274.6851992018167,8381.786279501823
Tompkins,New York,1241,0.02253197795212096,0.7142857142857143,104268,866,14.149173591,54,5.5605619245,219.67401690212375,13.56594945,3.6498243934,122.75704654,403.6,495.68352149,1190.2021713277325,830.5520389764837,1190.2021713277325
Tooele,Utah,3175,0.028238747138996018,0.5,61986,617,10.449580817,45,3.3179192396,8.92918551791371,14.037654264,3.4527167914,283.43949045,287.6,2133.6266153,5122.124350659827,995.3860549156261,5122.124350659827
Toole,Montana,629,0.0203532726291056,0.8,5114,82,17.622494399,30,4.7833102812,2.6704657963647165,14.330549134,2.641509434,473.37278107,122.8,2277.6572668,12299.569808369182,1603.441533046539,12299.569808369182
Toombs,Georgia,1754,0.02689232798012578,0.5,27160,515,19.279307904,35,5.4917663136,74.61423640481246,23.335153334,5.8099623273,424.61165177,796.3,5112.0227201,6458.026509572901,1896.1708394698085,6458.026509572901
Torrance,New Mexico,393,0.017293926957222712,0.5416666666666666,15599,278,19.551109321,34,4.8012240055,4.66307530626824,23.409513805,7.6209173657,396.49008775,296.7,3496.9144872,2519.3922687351755,1782.1655234309892,2519.3922687351755
Towns,Georgia,606,0.02282049613610207,0.625,10976,216,13.864982909,50,4.6322406825,65.90962846737737,14.93028586,5.4812146166,320.25259359,113,1611.6248349,5521.137026239067,1967.930029154519,5521.137026239067
Traill,North Dakota,770,0.021599679690999185,0.9,8075,87,16.286402962,51,4.1574397646,9.368305071282675,12.655563259,2.6327632763,99.274058448,399.4,1133.2973556000002,9535.603715170279,1077.3993808049536,9535.603715170279
Transylvania,North Carolina,586,0.02255474442786093,0.5,33062,488,15.696345978,52,3.8115954551,87.35510602646906,16.32592321,3.76882662,131.47356172,206.1,2331.0414220999996,1772.4275603411772,1476.0147601476015,1772.4275603411772
Travis,Texas,39566,0.029793734238965783,0.6666666666666666,1148176,8536,12.481495582,49,4.6977461678,1157.6780181116596,14.874787084,2.8268766643,370.13237701,729.3,2572.0846118,3445.9873747578768,743.440030099915,3445.9873747578768
Trempealeau,Wisconsin,2586,0.029416180562339498,0.5,29521,321,15.443949235,46,3.871924999,40.27398662005717,12.580835839,2.8555772041,61.283897656,332.5,2159.6858639,8759.865858202635,1087.3615392432505,8759.865858202635
Treutlen,Georgia,389,0.022334555928471805,0.5,6711,122,18.280485085,41,4.7564633906,33.649948974779235,19.938988929,5.8062130178,122.16641781,385.8,3829.4797688000003,5796.453583668604,1817.9108925644464,5796.453583668604
